"Gene","CV","Avg_Correlation","Combined_Score"
"3763",1.43680376158714,0.0725591010367987,0.104253189307054
"1135",1.44741872664526,0.0716371190182761,0.103688907589968
"157310",1.3885570298446,0.0743060987353018,0.103178255759231
"54577",1.3002224511777,0.0784939581455782,0.102059606662683
"1991",1.34329237560279,0.075507149992818,0.101428178888849
"399888",1.37840038293846,0.0720841273661636,0.0993607887653044
"154197",1.32773911322066,0.074005718672742,0.0982602872838042
"390226",1.32005629680091,0.0734388676937621,0.0969434397290798
"64102",1.31615805822134,0.0731284288263681,0.0962485708848901
"125931",1.32241328714762,0.0723518776293737,0.0956790843271622
"284434",1.3790903834435,0.0691975628993386,0.0954296935522047
"55531",1.38638608959973,0.0676284550669005,0.0937591493658714
"2668",1.31341437270997,0.0712110464783593,0.0935296119403947
"2561",1.34311958866167,0.0688828089235021,0.0925178499871943
"133558",1.42688368898525,0.0641271683186196,0.0915020104946502
"7101",1.28121795326372,0.0687822476524733,0.0881250505581798
"1081",1.47147989171784,0.0593866320924004,0.0873862349608123
"387715",1.29995131168515,0.0669260966353556,0.0870006671070973
"181",1.42834911797948,0.0579836943833226,0.0828209587296104
"285601",1.32838733417531,0.0594829653635906,0.0790164177881826
"6101",1.44015061122722,0.0547099847950468,0.0787906180428189
"93426",1.60643110659926,0.0480818315421119,0.0772401498515138
"29895",1.30131392529736,0.0552763819255102,0.0719319255397218
"254528",1.28322449125541,0.0538902700559513,0.0691533143761648
"145241",1.27908415765348,0.0507749811377032,0.0649454739783905
"339302",1.3035817120751,0.0432287820860657,0.0563522497626748
"162998",1.39981791894888,0.038037657614773,0.0532457947240014
