"Gene","VIF","CV","cv_cluster","vif_cluster","CV_Level","VIF_Level","Category"
"8742",1.81594664866558,0.110862300380667,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"152518",1.48745648502289,0.110846955263584,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"867",5.13375651284421,0.110840269866014,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"5155",1.95883438519501,0.11083885309297,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"11000",1.72005111681235,0.110830626532782,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"6195",1.75118995821113,0.110827916090358,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"1102",2.77512298378218,0.110786548023586,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"441194",1.5265589300239,0.110783264651602,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"245973",1.65749811569584,0.110753213370543,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"253512",1.65237890607333,0.110737165289726,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"7378",2.0019954014901,0.110684297366498,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"7204",2.80188678559883,0.110671177299976,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"84062",2.21645361733876,0.110668029609748,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"79684",2.92610997447103,0.110652982306398,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"93058",1.75007687092894,0.110647332601513,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"151556",1.52690774906052,0.110631075836795,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"124045",2.18244968964882,0.110603827594166,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"7071",1.81631577619408,0.110591008599392,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"5159",2.18162031247092,0.110579892281035,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"8991",1.83216428167175,0.11056182553118,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"85450",2.575789932563,0.110545141640615,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"54820",2.92772097896673,0.110540379566839,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"8439",2.1769949959939,0.110528027685177,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"2644",2.29158534496623,0.110517747330278,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"51466",1.45754027639072,0.110504008103913,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"85015",1.74939485375783,0.110492874552196,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"114789",1.52090615485331,0.110489271654865,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"4643",1.80672802324828,0.110479504332994,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"55917",3.6068128791272,0.110459791853877,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"11040",1.45892842627629,0.110430118314043,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"64116",2.01003430462351,0.110424209108009,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"646762",1.86100659354349,0.110409455623739,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"7767",3.52983599817935,0.110409259024864,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"9855",1.90017697657662,0.110397190239551,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"10307",1.80594513085969,0.110392198251178,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"7942",1.50548257741938,0.110391362133715,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"5937",2.24854607699203,0.110370574739824,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"84804",1.62202619732683,0.110361853054406,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"23230",1.87169581300697,0.110320106850647,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"6548",4.25437113035619,0.110319827347955,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"2628",2.26995819547217,0.110312263730282,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"79847",1.66062423235139,0.110311703118113,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"1760",2.08973872284448,0.110299472629854,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"730051",1.8681899439842,0.110286186148779,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"84668",2.24558881584743,0.110281641306526,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"6573",1.48896234713356,0.110278700904504,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"6566",1.94513877581361,0.110250696035061,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"376497",2.99561797759104,0.1102364708943,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"10592",2.80528539459319,0.110204319858907,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"1026",1.72126267818669,0.11020399212939,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"57508",2.50027441443361,0.110161093622604,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"79823",1.71023041069984,0.110148310915728,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"65108",2.2875284603582,0.110112250633589,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"221120",1.58772341808294,0.110067025784115,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"9819",2.58617807198309,0.109998649677161,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"85461",4.33342139399323,0.109932973644784,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"57701",1.91454966023592,0.109919884017693,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"8905",2.91670671256294,0.10985381816093,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"55657",2.87472089499002,0.109848555839167,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"83943",1.51459059298316,0.109845030090554,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"322",1.51517668004736,0.109822614174029,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"79944",3.64525183823939,0.109809721910313,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"57332",1.71717414502244,0.109796287750733,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"388796",2.00957630262221,0.10979479260924,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"83891",1.52852696640369,0.109774055318261,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"29903",1.68924942473262,0.109767606845259,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"8767",2.28822823821204,0.10975861906165,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"1593",2.40320018837359,0.109748737004211,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"197320",1.35406383366085,0.10973395259979,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"5292",1.70591810197505,0.109711501416317,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"2355",2.25652922651714,0.109707214492629,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"178",2.84705601938849,0.109676091899346,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"7738",1.54179563134088,0.1096309198579,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"5980",3.64277678192257,0.109619264128951,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"123016",1.63119059180727,0.109561319646676,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"29952",2.00923569536097,0.109545710160607,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"439921",2.05882691006984,0.109501718623756,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"10079",1.54564907946097,0.10949824623303,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"51363",1.74685670276573,0.109487001819974,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"79758",2.4866388525484,0.10947852501484,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"10230",1.52216651476519,0.109466020461402,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"140700",2.17666065153834,0.10946099571963,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"3726",2.12105188634796,0.109401915529037,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"55125",2.77026354276732,0.109395620976491,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"3732",1.90808923008271,0.109391243481839,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"11099",2.55419034894609,0.109326348479104,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"10965",2.0364597029632,0.109294419677639,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"6894",2.35709324555307,0.109261313718292,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"128439",2.06524299257589,0.10925884123622,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"166378",1.6987738081379,0.109234672726081,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"64089",2.10661464133338,0.109214282062119,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"84318",2.38393635083613,0.109209871254829,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"54538",3.45087364366028,0.109185699142493,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"6840",1.76879379631703,0.109161582300996,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"203523",2.025151577964,0.109129912254701,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"51294",3.45938723513709,0.109097095426248,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"22881",1.97255953249095,0.109085561788252,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"11221",1.44494125436125,0.109080965386432,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"538",2.60054527336157,0.109051895563056,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"125058",1.44624944870614,0.109035805616351,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"5827",3.0283746048217,0.109003619496719,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"5893",1.53415090110101,0.108995419954498,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"220729",2.03446904656682,0.108976358246408,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"57097",1.66036357266118,0.108928838327894,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"54069",2.42457184701004,0.108912988930273,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"60487",2.22220181751951,0.108901327556146,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"55449",2.88518770410473,0.10888843068622,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"4794",2.12783288734268,0.108871787721288,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"119392",2.16745390103486,0.108861900714786,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"63971",2.52658107636147,0.108850958527513,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"30846",1.54225382174865,0.108832704289365,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"80311",2.73034349514337,0.108812401700155,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"51422",2.6125234681459,0.10879598193391,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"2110",3.91079809093307,0.108781610965748,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"83448",2.33268131610328,0.108775280589299,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"51312",1.43686902608832,0.108765182190692,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"8214",2.08408048599198,0.108755486481576,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"6482",1.82225699223479,0.108731771130982,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"51361",1.94457945104472,0.108708510054867,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"84142",1.86457407831763,0.108695489811698,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"5046",2.57082269715,0.108686638613452,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"27113",1.86039013177199,0.108682004233177,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"440498",1.95943288556124,0.108655649274846,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"91893",1.43824686089894,0.108653426411142,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"84905",1.22300064993784,0.108642659062083,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"1788",2.59316556831004,0.108563314679447,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"54521",1.74029781123057,0.108555601637568,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"3698",1.68179422986114,0.108548766976025,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"6376",1.55149838931925,0.108493249288006,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"54059",1.91009603459122,0.108486287422899,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"23649",2.17097223146643,0.108483445923645,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"9310",1.77866059649093,0.108468301875752,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"54557",2.06383596611922,0.108450854031443,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"23094",2.55810199717765,0.108437335514726,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"100190939",1.62748742606269,0.108420306922463,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"22869",2.68804510424337,0.108416004203071,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"728855",1.6794562495383,0.108411943724525,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"22885",1.6764230810358,0.108392145801041,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"5422",3.11260853876615,0.108390336776324,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"7923",2.78555659818749,0.108388632612094,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"80224",2.59352036095993,0.108371032068814,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"275",2.33925797389586,0.108351941511783,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"29015",1.87942562277445,0.108342142240662,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"51559",1.60813323331064,0.108313028436279,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"54492",1.80001147004818,0.108293788680918,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"634",1.77071497788093,0.108242561402747,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"55565",1.93717424054872,0.108242423760969,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"2639",2.78864643229673,0.108237536238938,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"8637",2.36720869700904,0.108234384188251,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"339327",1.8883573095681,0.108206417471188,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"50807",2.72088802873524,0.108142998412651,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"27241",1.80827102563022,0.10812565567888,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"8660",1.77161058795125,0.108095936896604,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"25759",2.2611290857212,0.108064885142094,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"9501",1.71063289762504,0.108063104484386,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"9962",1.90643548531249,0.108062566396068,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"221143",1.43992125360961,0.10805392052984,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"152185",2.42089800583225,0.108053039197715,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"23705",1.54735912197339,0.108043259762457,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"3142",1.62902152771778,0.108038018285334,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"25841",1.9639968210394,0.108018958414507,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"10947",2.05030705571913,0.107990716144484,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"5925",1.74083767536409,0.107938045984096,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"55672",1.6816583585015,0.107911771272103,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"89866",1.85039980850737,0.107905858932064,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"8693",1.52410455313124,0.107898419721235,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"10370",1.95054584749708,0.107855717332427,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"26056",2.06628922236803,0.10784865898796,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"10763",1.43405034452141,0.107818906736981,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"23212",1.89286582409758,0.107813881731599,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"965",2.42223153845469,0.107805882036936,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"126068",2.6646397242233,0.10780539493917,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"1520",1.79563833506583,0.107771028149009,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"401397",1.55155520487054,0.107750418393749,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"60370",1.97857703555195,0.107716941641808,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"445",1.65452497454203,0.10767261987858,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"7538",1.91046573557311,0.107644473517594,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"3384",1.40084857968326,0.107635690178795,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"192670",2.36037134571541,0.107609696128627,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"23417",3.25517088599503,0.1076021424382,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"284131",1.88438838862345,0.10755641902354,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"10743",2.74786289954508,0.107546945895272,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"115290",1.50853576468849,0.107515398907159,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"55176",1.52016722563031,0.107505289449239,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"10385",1.60912551161542,0.107503629132242,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"27161",1.93201023400829,0.10750059654051,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"8743",1.56511729523139,0.10749065720924,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"6239",2.53376550877317,0.107431297403303,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"9168",1.89016066896679,0.107389879650489,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"118429",2.09524334680264,0.107373454240422,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"11278",2.11092003909349,0.107354386525787,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"57761",1.40037901330633,0.107331203477278,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"140465",2.77341188306997,0.107323886505493,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"200845",1.86281802296281,0.107298863721711,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"199953",2.44831759725049,0.107289376805434,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"2878",1.72126105689173,0.10726273303312,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"124790",2.08131265729167,0.10724937075027,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"23596",1.53397358933207,0.107241106664729,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"9060",2.15415950763197,0.107233335624795,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"2316",2.41296926922763,0.107126795164668,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"54531",2.14031226366488,0.107103558131856,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"95681",1.87471368559954,0.107074307242218,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"84529",1.47405982995372,0.107048629428873,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"10765",2.07335066395196,0.10702608311248,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"10224",2.52900836618097,0.106983666484204,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"3981",1.92555296983119,0.106929645166531,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"79183",1.66468295972214,0.106928199168663,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"10036",2.19677365682164,0.106919228454904,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"9094",2.28496720680862,0.10691505133748,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"284346",1.80836781059481,0.106890774237852,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"9020",1.44283928549492,0.10688693508314,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"286262",2.03930328151195,0.106857930100827,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"29901",6.15158136387267,0.106811780726951,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"126789",3.29014224977444,0.106805934325542,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"79707",2.15255457244013,0.106799114262386,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"10785",2.92906905861827,0.106782001327644,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"4097",2.01622972152615,0.106774586593752,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"2055",1.76969830796001,0.106741626670907,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"219844",1.47097400963273,0.106716791326772,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"119016",1.83783671956538,0.106677435672236,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"57493",2.15750343741859,0.106670626624921,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"64061",1.55217657384238,0.106661217446098,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"10628",1.41045078592986,0.10665206954424,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"441089",2.01828786149186,0.106648710554427,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"54813",3.71771664542508,0.106645303802611,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"5950",3.20033496836827,0.106639574640222,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"9759",2.36784360012243,0.106621567385465,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"22858",2.27335259862255,0.106589007618098,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"93",1.79806813389275,0.106585249165654,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"79818",1.93294502366525,0.106573689132069,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"1052",1.72289553334435,0.106566695063268,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"339804",1.39861032778769,0.106545018097833,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"2037",1.90607293915929,0.106539142442191,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"113655",3.32686755452226,0.10652590851523,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"284184",3.84670544889962,0.106514743485795,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"7746",2.32192719872826,0.106490062512661,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"390916",1.33272186478151,0.106485265196527,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"284439",1.81243386942262,0.106479194843335,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"79581",3.91612685167523,0.106454492837845,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"2762",1.66498192945307,0.106435770348088,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"63898",1.96230174571264,0.106314441269473,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"91942",3.62310485836255,0.106301982494905,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"388677",1.67751855508542,0.106274911935656,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"54677",1.41294153598042,0.106254004928456,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"54790",3.60234231380221,0.10610769386361,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"10799",2.16904219651864,0.106090746578812,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"9696",1.60804246857412,0.106085287423319,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"79798",2.01639131092677,0.106074777493876,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"114915",2.23547862065675,0.106067845153422,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"23001",3.312419042454,0.106050998947968,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"93627",2.21384914566075,0.106035183668728,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"102",2.87863312193535,0.106002802458649,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"22883",1.97958507482508,0.105991375390238,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"340719",2.19135147060863,0.105989610111151,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"65244",2.84227004391293,0.105989470413472,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"79959",1.91584024774822,0.10597332401068,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"80709",1.64590697521129,0.105965150250775,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"1000",1.58147673439627,0.105946586329304,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"7443",2.40807512165036,0.105935865953679,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"2021",2.81880518384278,0.105933459357048,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"169981",2.40829600368037,0.105929710182591,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"151162",2.60131872240652,0.105913963261364,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"7805",3.19146064469064,0.105894335627065,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"1647",2.27487980734563,0.105887742681085,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"285753",2.10263195068244,0.105874842620582,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"338692",3.65929192631888,0.105864577803635,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"90874",1.62430588258545,0.105783207676791,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"8800",1.89336992757654,0.105781069316956,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
