"Gene","CV","Avg_Correlation","Combined_Score"
"5196",1.46474836269871,0.098706369273218,0.14457999278088
"255275",1.20361708653496,0.120015264314558,0.144452422774011
"133396",1.36903100741861,0.105343960498411,0.144219148366606
"79949",1.05741595782807,0.136351786989411,0.144180555440977
"55714",1.05664822798314,0.136382019755673,0.144107819503594
"114824",1.44447418231105,0.0996638934735358,0.143961921031121
"221883",1.29576018272532,0.11102884575648,0.143866757465197
"113828",1.01622520897792,0.141147740779801,0.143437892370715
"5367",1.1641277843782,0.123122048040273,0.14332979699323
"29850",1.42930671578705,0.0999782725951215,0.142899616452996
"389206",1.05699066714857,0.134962930708846,0.14265455817027
"2829",1.31532592183457,0.10809343758328,0.142178100433496
"440356",1.24458473173247,0.114059110576548,0.141956227538557
"56146",1.2638973748396,0.112293534420841,0.141927503365961
"64478",1.15770937104119,0.122474672685761,0.141790076283508
"90632",1.57853580855001,0.0897694512003317,0.141704293233606
"1158",1.12941707567236,0.125225749858216,0.141432100203745
"347252",1.23882587114667,0.114151515924614,0.141413851158023
"9229",1.1629755469116,0.121533710840114,0.141340733832477
"78997",1.48629264759702,0.0949277089893103,0.141090355924041
"6003",1.32954450712139,0.10609961365045,0.141064158536658
"248",1.4635140003552,0.0963812038908681,0.141055241265375
"26059",1.15913858169891,0.121622501672273,0.140977334091072
"284233",1.0659452346383,0.132249271911997,0.140970481178978
"2204",1.20964628186772,0.1159752276298,0.140289002891151
"89",1.28935882066004,0.108718169102547,0.140176730298379
"5967",1.2706096673256,0.110294593657973,0.140141376955569
"340533",1.25857308632962,0.111273918165195,0.140046358613159
"1745",1.34304470370842,0.104262082052874,0.140028637098724
"1749",1.24075207907958,0.112819291971053,0.13998077107337
"1825",1.20207227348866,0.116366512754301,0.139880958544509
"149954",1.40505005428481,0.0992460128678191,0.139445615767481
"54798",1.08855614972078,0.128067607975105,0.13940878224133
"2676",1.50104448818574,0.0928659066992788,0.139395857391324
"5803",1.02258725003635,0.135905207940305,0.138974932853295
"90226",1.17883488407226,0.117859809853794,0.138937255285775
"349196",1.19025322644081,0.116586455843869,0.138767405227464
"677779",1.36259295889431,0.101719785591151,0.138602663626742
"3036",1.02762848270847,0.134872480968219,0.138598802976498
